text,label
"Hi everyone

I sent this through the other day, but I fear people may not have been 
able to decipher the attachment. So here it is again.
Thanks
Janice

*
Current Committee Vacancies - Get on board!!*

There are currently a few positions available. If you are interested, 
please contact Anneka Vuletich 421-0919 in the first instance.

*_President_* (Approximately three hours per month)
This involves setting the agenda for the monthly meetings and
running them, writing the president's blurb that appears in the
newsletter each month, and general support of committee.

_*Vice President*_
VP is currently unfilled. It is a support role to President and would
include assisting with committee meetings and upcoming events.
It would probably average about two hours per month.

*_Antenatal Packs_ *(three hours per month)
Ordering and photocopying pamphlets as required. You are required to 
make up two packs per couple for each antenatal course and you need the 
space to store two large containers.

_*Antenatal Leader*_
Remember your antenatal class? The person who set up and helped “glue” 
the class together? Want to emulate her? This is a paid position if one 
person will do all the classes to provide consistency. There is 
currently a total of seven per year. Otherwise, if you’re thinking of 
adding to your family or just want an antenatal update – volunteer as a 
Leader for one course (seven Wednesday nights).

*_Newsletter Editor_ *(five hours plus every second month_)_
Collate material for this newsletter from other committee members and 
own topics. All advertising is supplied by the advertising co-ordinator. 
The newsletter is currently formatted in Microsoft Publisher.

_*Baby & You Course Convener*_

There are six Baby and You courses booked for 2008. This is a very 
critical role as Baby and You forms part of the core course that HBC 
Parents Centre promotes.
It may be possible for two people to run this course.
The tasks include:
Set up in week one and pack down in week five
Booking venue – Whangaparaoa library
Confirming speakers
Making sure that speakers are paid on time
A Saturday CPR course - one per course
Reviewing course evaluations
Making sure that accurate statistics are kept
Organising hosts to assist in the following Baby and You course",0
"Update of /cvsroot/spambayes/spambayes/spambayes
In directory sc8-pr-cvs8.sourceforge.net:/tmp/cvs-serv26612/spambayes

Modified Files:
      Tag: CORESVR
	Options.py 
Added Files:
      Tag: CORESVR
	CoreUI.py 
Log Message:
Definitely not yet ready for prime time, but need to check this in so I have
something to fall back on.


--- NEW FILE: CoreUI.py ---
""""""Core Web Interface

Classes:
    CoreUserInterface - Interface class for basic (non-plugin) display

Abstract:

This module implements a browser based Spambayes user interface for the
the core server.  Users may use it to interface with various plugins.

The following functions are currently included:
[From the base class UserInterface]
  onClassify - classify a given message
  onWordquery - query a word from the database
  onTrain - train a message or mbox
  onSave - save the database and possibly shutdown
[Here]
  onHome - a home page with various options
  onUpload - upload a message for later training (used by proxytee.py)
[...1030 lines suppressed...]
                    if details[0] != winerror.ERROR_ACCESS_DENIED:
                        raise
                    raise AlreadyRunningException
                # mutex opened - now check if we actually created it.
                if win32api.GetLastError()==winerror.ERROR_ALREADY_EXISTS:
                    win32api.CloseHandle(hmutex)
                    raise AlreadyRunningException
                self.mutex = hmutex
                return
            except ImportError:
                # no win32all - no worries, just start
                pass
        self.mutex = None

    def close_platform_mutex(self):
        """"""Toss out the current mutex.""""""
        if sys.platform.startswith(""win""):
            if self.mutex is not None:
                self.mutex.Close()
        self.mutex = None

Index: Options.py
===================================================================
RCS file: /cvsroot/spambayes/spambayes/spambayes/Options.py,v
retrieving revision 1.141
retrieving revision 1.141.2.1
diff -C2 -d -r1.141 -r1.141.2.1
*** Options.py	26 Mar 2007 07:57:13 -0000	1.141
--- Options.py	18 May 2007 03:54:39 -0000	1.141.2.1
***************
*** 653,656 ****
--- 653,671 ----
       PATH, DO_NOT_RESTORE),
  
+     (""core_spam_cache"", _(""Spam cache directory""), ""core-spam-cache"",
+      _(""""""Directory that SpamBayes should cache spam in.  If this does
+      not exist, it will be created.""""""),
+      PATH, DO_NOT_RESTORE),
+ 
+     (""core_ham_cache"", _(""Ham cache directory""), ""core-ham-cache"",
+      _(""""""Directory that SpamBayes should cache ham in.  If this does
+      not exist, it will be created.""""""),
+      PATH, DO_NOT_RESTORE),
+ 
+     (""core_unknown_cache"", _(""Unknown cache directory""), ""core-unknown-cache"",
+      _(""""""Directory that SpamBayes should cache unclassified messages in.
+      If this does not exist, it will be created.""""""),
+      PATH, DO_NOT_RESTORE),
+ 
      (""cache_messages"", _(""Cache messages""), True,
       _(""""""You can disable the pop3proxy caching of messages.  This

_______________________________________________
Spambayes-checkins mailing list
pnperxdpv-sarswdlp@python.org
http://mail.python.org/mailman/listinfo/spambayes-checkins",0
"Webcast Alert











February 08, 2008

Published by 

SearchSoftwareQuality.com












    Webcast Alert


























WEBCAST ROUNDUP 









Dear SearchSoftwareQuality.com member,

View these Webcasts recently held on SearchSoftwareQuality.com:


> Adobe Acrobat 8: Solving Today's Communication Challenges> Raising the Security Bar for Open Source 





VENDOR WEBCAST

Adobe Acrobat 8: Solving Today's Communication Challenges









       
         
          VIEW WEBCAST 














WHEN:
AVAILABLE NOW ON DEMAND


SPEAKERS:
Rick Borstein, Sr. Business Development Manager, Adobe


 
Jim Merry, Sr. Business Development Manager, Adobe


      
      SPONSOR:  
Adobe


SUMMARY:
Project management is no longer a simple task for businesses. Communication within many organizations has broken down as business structures and technologies continue to grow in complexity. This breakdown limits an organization's ability to securely collaborate on projects, reducing project efficiency and document accuracy.

This Webcast discusses methods for optimizing project management. Learn essential practices for reducing document and project inaccuracies to improve communication.













VENDOR WEBCAST

Raising the Security Bar for Open Source









       
         
          VIEW WEBCAST 














WHEN:
AVAILABLE NOW ON DEMAND


SPEAKERS:
Mike Harvey, Product Manager


 
Brian Minard, Engineering Manager


      
      SPONSOR:  
Certicom Corp.


SUMMARY:
This Webcast explores how to achieve FIPS and Suite B-level security validation in open source applications. In this Webcast, discover how to incorporate such security standards with a pre-validated FIPS cryptographic module and Elliptic Curve Cryptography (ECC) technology without re-coding. Explore application leveraging OpenSSL technology, including OpenSSH and Apache.














VIEW WEBCASTS 






Get informed. Check out all our available webcasts to get the information you need to make the right IT Business decisions from leading industry experts and vendors.

> View all Webcasts
















   
      A B O U T   T H I S   A L E R T
    























      Contact us:
      SearchSoftwareQuality
      Member Services
      117 Kendrick Street, Suite 800
      Needham, MA 02494










   
    This e-newsletter is published by SearchSoftwareQuality.com, a targeted Web site from TechTarget, The IT Media ROI Experts and events company.
    TechTarget offers magazines, Web sites, e-newsletters, Webcasts and conferences for enterprise IT professionals. 
    Copyright 2008 TechTarget. All rights reserved.

If you no longer wish to receive Webcast Alert from SearchSoftwareQuality.com go to unsubscribe: http://searchSoftwareQuality.techtarget.com/u?em=tjm%40cognosys.net&uid=2079970&cid=624553&track=NL-584

   Please note, unsubscribe requests may take up to 24 hours to process; you may receive additional mailings during that time. A confirmation e-mail will be sent when your request has been successfully processed.",0
"FROM: Jordan hamson
ABIDJAN COTE D IVOIRE
WEST AFRICA
ATTN: President		
Dear sir,

It is my pleasure to write you, pending on this
business proposal. It may be strange to you of whom I
am and how I got your contact. However, I am Mr jordan
Hamson a citizen of republic of Sierra- Leone. Also I
am the accountant general / treasurer of the then
republic of Sierra- Leone I am 33 years old of age and
happily married. I got your contact through a reliable
and a confident source with pleasant motives which I
shall reveal to you as soon as you are interested to
know.
As you must have heard about my country (Sierra-Leone)
and the serious suffering for humanity and the
national unrest killing and hostility in the hands of
the rebels this event have caused much more death and
destruction of properties in the country. As a matter
of fact my people have become emergency refugees in
other Africa countries. Consequently I am badly
affected because the rebels needed my assistance and
co-operation by releasing the national treasury
department to them which I Strictly refused their
entry. Therefore out of my four children two was
kidnapped including my father and they were eventually
killed by the rebels. Further more, all my investments
and other asst were
burst to pieces. Even my life and my wife and rest of
my family are in danger. But it was not only me in the
government facing this hard time, all top the
government official were also maltreated after all
these, I patiently continued but I now see it
necessary to quit Africa with my family since the
trouble never make any step of reconciliation and
Africa continent is very unreliable now as there s
political and ethnic war in every part. Presently, I
am taking refugee with my family in Abidjan C te
d Ivoire under the United Nations refugee
umbrella. Unfortunately C te d Ivoire is Having
political unrest and many equally burst to pieces
soonest, so I am tired and sincerely need your support
and assurance to invest wisely and relocate to your
country through your productive ideas and qualities. I
have  $18.5 million US dollar to be invested in your
country  though your support and this existing amount
is right safe and presently not in  SIERRA LEONE but
lodge in the custody of a security and finance company
some where around west Africa region which I may
disclosed to you as soon as I receive your
complacence.

I would be contented to have your private contact for
security reasons and I am very optimistic to release a
reasonable percentage of this amount to you for your
assistance.
I anticipate your speedy response remain. 
Please kindly contact me immediately you receive this
message through my telephone number or my electronic
box .
Yours sincerely.
Jordan Hamson





_________________________________________________________________
Do You Yahoo!? -- Une adresse @yahoo.fr gratuite et en fran ais !
Yahoo! Mail : http://fr.mail.yahoo.com",1
"FROM: COL. MICHAEL BUNDU. 
DEMOCRATIC REPUBLIC OF CONGO. 
Tel No: Your country Intl. access code + 8821652098236
email : mikebundu@rediffmail.com
Dear Sir/Madam


SEEKING YOUR IMMEDIATE ASSISTANCE. 

Please permit me to make your acquaintance in so informal a manner. This is necessitated by my urgent need to reach a dependable and trust worthy foreign partner. This request may seem strange and unsolicited but I crave your indulgence and pray that you view it seriously. My name is COL. MICHAEL BUNDU of the Democratic Republic of Congo and one of the close aides to the former President of the Democratic Republic of Congo LAURENT KABILA of blessed memory, may his soul rest in peace. 

Due to the military campaign of LAURENT KABILA to force out the rebels in my country, I and some of my colleagues were instructed by Late President Kabila to go abroad to purchase arms and ammunition worth of Twenty Million, Five Hundred Thousand United States Dollars only (US$20,500,000.00) to fight the rebel group. We were then given this money privately by the then President, LAURENT KABILA, without the knowledge of other Cabinet Members. But when President Kabila was killed in a bloody shoot-out by one of his bodyguards a day before we were schedule to travel out of Congo, We immediately decided to put the funds into a private security company here in Congo for safe keeping. 

The security of the said amount is presently being threatened here following the arrest and seizure of properties of Col. Rasheidi Karesava (One of the aides to Laurent Kabila) a tribesman, and some other Military Personnel from our same tribe, by the new President of the Democratic Republic of Congo, the son of late President Laurent Kabila, Joseph Kabila. 

In view of this, we need a reliable and trustworthy foreign partner who can assist us to move this money out of my country as the beneficiary. 
WE have sufficient ''CONTACTS'' here to move the fund under Diplomatic Cover to a security company in Europe in your name. This is to ensure that the Diplomatic Baggage is marked ''CONFIDENTIAL'' and it 
will not pass through normal custom/airport screening and clearance. 

Our inability to move this money out of Congo all this while stems from our lack of trust of our supposed good friends (western countries) who suddenly became hostile to those of us who worked with the late President Kabila, immediately after his son took office. Though we have neither seen nor met each other, the information We gathered from an associate who has worked in your country has encouraged and convinced us that with your sincere assistance, this transaction will be properly handled with modesty and honesty to a huge success within two weeks. The said money is a state fund and therefore requires a total confidentiality. 

We would please need you to stand on our behalf as the beneficiary of this fund in Europe. This is because we are under restricted movement and watch and hence we want to be very careful in order not to lose this fund which we have worked so hard for. Thus, if you are willing to assist us to move this fund out of Congo, you can contact me through my email addresses, Tel/Fax nos. above with your telephone, fax number and personal information to enable us discuss the modalities and what will be your share (percentage) for assisting us.

Please note that There are no RISKS involved in this Deal as everyone's Security is Guaranteed if we follow the required guidelines. I will hence furnish you with further details of this Deal as soon as I am assured of your Sincere interest to assist us. 

I must use this opportunity and medium to implore you to exercise the utmost indulgence to keep this matter extraordinarily confidential, Whatever your decision, while I await your prompt response. Thank you and God Bless. 
Best Regards 


COL. MICHAEL BUNDU(RTD). mikebundu@rediffmail.com

N\B. When you are calling my line, you dial your country Intl. access code, then you dial directly, do not include my country code i.e. (243). Just dial your country Intl. access code + 88216 52098236. You can also contact me through the above email addresses.",1
"http://issues.apache.org/SpamAssassin/show_bug.cgi?id=5816





------- Additional Comments From upad@nerionics.de  2008-02-08 10:09 -------
Hallo,

how can I fix this. 
I want that all people I send a email are automaticely whitelisted.

Thank you



------- You are receiving this mail because: -------
You are the assignee for the bug, or are watching the assignee.",0
"Dear Sir =2F Madam

I am Mr=2EChuks Anthony=2Can account officer with Stanbic Bank of South Africa=2E

I have an urgent and confidential business proposition for you=2E On June 
6=2C
1997=2C an American Mining Consultant=2FContractor with the South African 
Mining
Corporation=2C Mr=2E Ken Power made a numbered time =28Fixed=29 Deposit for 
twelve
=2812=29 calendar months=2C valued at US$28=2C320=2C000=2E00 =28Twenty-Eight Million Three Hundred and Twenty Thousand Dollars=29 in my branch=2E Upon maturity=2C I sent a routine notification to 
his
forwarding address but got no reply=2E

After a month=2C we sent a reminder and finally we discovered from his
contract employers=2C the South African Mining Corporation that Mr=2E Ken 
Power
died from an automobile accident=2E On further investigation=2C I found out 
that
he died without making a WILL and all attempts to trace his next of kin 
was
fruitless=2E I therefore made further investigation and discovered that 
Mr=2E
Ken Power did not declare any next of kin or relations in all his 
official
documents=2C including his Bank Deposit paper work in my Bank=2E This sum 
of
$28=2C000=2C000=2E00 USD is still sitting in my Bank and the interest is 
being
rolled over with the principal sum at the end of each year=2E

No one will ever come forward to claim it=2E According to South African 
Law=2C
at the expiration of 5 =28five=29 years=2C the money will revert to the 
ownership
of the South African Government if nobody applies to claim the funds=2E
Consequently=2C my proposal is that I would like you to stand in as the 
next
of kin to Mr=2E Ken Power so that the fruits of this old man's labour 
will not
get into the hands of some corrupt government officials=2E This is 
simple=2C I
will like you to provide immediately your full names and address so 
that the
Attorney will prepare the necessary documents and affidavits which will 
put
you in place as the next of kin=2E

We shall employ the service of an Accredited Attorney for drafting and
notarization of the WILL and to obtain the necessary documents and 
letter of
Probate=2FAdministration in your favour for the transfer=2E A bank Account 
in
any part of the world which you will provide will then facilitate the
transfer of this money to you as the beneficiary=2Fnext of kin=2E The money 
will
be paid into your Account for us to share in the ration of 60% for me 
and
40% for you=2E

There is no risk at all as the paper work for this transaction will be 
done
by the Attorney and my position as the Branch Manager guarantees the
successful execution of this transaction=2E If you are interested=2C please
reply immediately email=2E

Upon your response=2CI shall then provide you with more details and 
relevant
documentsthat will help you understand the transaction=2E Please observe
utmost confidentiality=2C and be rest assured that this transaction would 
be
most profitable for both of us because I shall require your assistance 
to
invest my share in your country=2E

Awaiting your urgent reply=2E

Mr=2E Chuks Anthony",1
"Mr. Minoru Fujii
Director of Systems 
The Shiga Bank Ltd, 
4005 Two Exchange Square
8 Connaught Place Hong Kong


I am a staff of THE SHIGA BANK LTD and also the Director of Systems.
I have a business proposition for you concerning one of our clients. This
propositon is that which demands your utmost attention,committment and cooperation.

This business deal in my bank is valued Thirty Million, Six hundred thousand US Dollars, 
unclaimed funds by our client who died along with his family on an airplane crash a few yrs ago. 
For your assistance, I am offering you 40% of the above sum.

If you are interested kindly get back to me with your full contact information, name, address, 
telephone/fax etc.

Upon your response l will give you more details about this transaction.

Regards,
Minoru Fujii",1
"I meant to say ""we should have the final guidelines by the end
of May.""  Mea culpa.

Gordon V. Cormack wrote:
> We are still in the process of finalizing the TREC 2007 Spam Track
> guidelines.  This is an interim report.  We should have the final
> guidelines by the end of June.  In the meantime, please feel 
> free to post queries or comments to this list.",0
"FROM: DR. ANAYO AWKA BANK MANAGER 
(UNION BANK OF NIGERIA PLC)MARINA LAGOS
 ATTENTION: PRESIDENT/CEO
 Dear Sir,

 REQUEST FOR YOUR UNRESERVED ASSISTANCE
 Firstly, I must solicit your confidence in this transaction, this is by virtue of its nature as being utterly confidential and top secret.Though I know that a transaction of this magnitude will make any oneapprehensive and worried, but I am assuring you that all will be well at theend of the day. We have decided to contact you due to the urgency of thistransaction, as we have been reliably informed of it's swiftness andconfidentiality.

 Let me start by first introducing myself properly to you. I am DR.ANAYO AWKA , a Manager at the Union Bank Nigeria PLC, Lagos. I came to know of you in my private search for a reliable and reputable person to handle a very confidential transaction, which involves the transfer of a huge sum of money to a foreign account requiring maximum confidence. A foreigner, Late Engineer William Adams, an oil Merchant /contractor with the federal Government of Nigeria, until his death three years ago in a ghastly air crash, banked with us here at the Union Bank PLC ,Lagos, and had a closing balance of USD$22.2M (Twenty-Two Million, Two Hundred Thousand United States Dollars)
which the bank now unquestionably expects to be claimed by any of his available foreign next of kin or alternatively be donated to a discredited trust fund for arms and ammunition at a military war collage here in Nigeria.

 Fervent valuable efforts are being made by the Union Bank to get in touch with any of late Engr. William Adams's next of kin (he had no known wife and children) that the management under the influence of our chairman, board of directors, Retired Major General Kalu Uke Kalu, that an arrangement for the fund to be declared ""UNCLIAMABLE "" and then be subsequently donated to the trust fund for Arms and Ammunition, which will further enhance the
course of war in Africa and the world in general. In order to avert this negative development, myself and some of my trusted colleagues in the bank now seek for your permission to have you stand as late Engr.WILLIAMS ADAMSs next of kin so that the fund, USD$22.2M, would be subsequently transferred and paid into your bank account as the
beneficiary next of kin. All documents and proves to enable you get this fund have been carefully worked out and we are assuring you a 100% risk free involvement. Your share would be 30% of the total amoun!t.! 10% has been set aside for expenses, while the rest would befor myself and my colleagues for purposes in your country. 

If this proposal is OK by you and you do not wish to take advantage of the trust we hope to bestow on you and your company, then kindly get to me immediately via my e-mail address furnishing me with your most confidential telephone, fax and e-mail, so that I can forward to you the relevant details of this transaction. Thank you in advance
for your anticipated co-operation.

Regards.
 DR. ANAYO AWKA 
(MANAGER UNION BANK OF NIGERIA PLC).",1
"http://issues.apache.org/SpamAssassin/show_bug.cgi?id=5667





------- Additional Comments From jqqal@2mbit.com  2007-10-03 06:28 -------
(In reply to comment #1)
> (In reply to comment #0)>
> > For providers who use our DNSbl service, you must make sure to alert your
> > customers to the fact that you are using our service on the support pages or
> > signup pages with a link to our website. Your customers have a right to know
> > what methods you are using to filter their e-mail.'
> > 
> > this would be tricky for us... :(
> 
> duh.  we're talking about the RHSbl service, not the DNSbl one.

Load is an issue, yes, but becoming less of one since we started getting some
new mirrors.

Our usage information is outdated - we recommend that groups/companies be
forthcoming with their their users on the topic of how their mail is filtered,
but not a requirement anymore.  I've made a note to fix the pages.

For the record, we've been doing URIBL style lookups against the RHSBL with very
much success for over 2 years now with no negative issues.  I'd go so far to say
that it works better as a URIBL rhsbl then as a From: domain checker.


Brie Bruns
Founder & Sr. Systems Admin
The SOSDG / AHBL



------- You are receiving this mail because: -------
You are the assignee for the bug, or are watching the assignee.",0
"The Buildbot has detected a new failure of t-solaris-10.
Full details are available at:
 http://buildbot.spamassassin.org:8010/t-solaris-10/builds/1090

Buildbot URL: http://buildbot.spamassassin.org:8010/

Buildslave for this Build: zone-sol10

Build Reason: 
Build Source Stamp: HEAD
Blamelist: jm

BUILD FAILED: failed test test_3

sincerely,
 -The Buildbot",0
"My Dear Friend,
 
I am Mr.George Akin,from Arab Bank Plc,Benin Rep. During the 
course of our auditing we discovered the sum of (USD$9.7m) 
floating in an account opened in this Bank since 1999 and as 
from 2001 nobody has operated on this account again, and after 
going through some old files in the records I discovered that 
the owner of the account died without a [HEIRE]sept 11th 2001 
by plane crash, hence the money is floating.

After due verification I noticed that no other person knows 
about this account except his wife who was also invovled in the 
crash, and the account has no other beneficiary and my 
investigation proved to me as well that until his death he was 
the Director GOLD ARK [SARL]
 
Since our Bank Arab Bank Plc Benin rep. got information about 
his death, we have been expecting his next of kin to come 
forward and claim his money because we cannot release it unless 
somebody applies for it as next of kin or relation to the 
deceased as indicated in our banking guidelines and policies 
but up to date nobody came up to this bank as his next of kin 
or relative. It is therefore upon this discovery that I and 
other officials in my department now decided to make this 
businness proposal to you and release the money to you as the 
next of kin or relation to the deceased for safety and 
subsequent disbursement since nobody is coming forth and we 
don't want this money to go into the Bank treasury as unclaimed 
Bill.
 
On this note, I decided to seek for whom his name shall be used 
as the next of kin as no one has come up as his relation. And 
the country law here does not allow such money to stay more 
than Five years, for the money will be recalled to the 
government treasury as unclaimed after this period.
Upon the receipt of your response, I will send to you the 
application form, bank's contact and the next step to take. I 
will not fail to bring to your notice that this business is 
hitch free and that you should not entertain any fear as all 
modalities for fund transfer can be finalized within five 
banking days, after you apply to the bank as a relation to the 
deceased.
 
When you receive this letter, kindly send me an e-mail 
signifying your decision.Including your private Tel/Fax numbers 
for quick communication. I will be very happy if you can treat 
this business with the utmost secrecy it demands because of my 
position in this bank.

Hoping for a very successful business relationship with you.
Respectfully submitted,

Mr George Akin.
+229-909-358





-----------------------------------------------------
""Terminator 3: Bunt maszyn"" ju  od listopada na DVD.
http://film.wp.pl/p/film.html?id=1968&h=64425",1
"******  Apologies for multiple postings *******

* please distribute to interested colleagues


IEA/AIE-2005
         CALL FOR PAPERS
Eighteenth International Conference on
Industrial & Engineering Applications of Artificial Intelligence & Expert 
Systems

http://www.di.uniba.it/iea-aie/

         June 22-25, 2005
         Dipartimento di Informatica
         Università degli Studi di Bari, Italy

Sponsored by:
   International Society of Applied Intelligence
Organized in Cooperation with:
   AAAI, ACM/SIGART, CSCSI/SCEIO, ECCAI, ENNS, INNS, JSAI, Texas State, AI*IA

IEA/AIE continues the tradition of emphasizing applications of artificial
intelligence and knowledge-based systems to solve real-life problems in all
areas including, engineering, science, industry, automation & robotics,
business and finance, medicine & biomedicine, bioinformatics, cyberspace, and
man-machine interactions. Topics of interest include, but are not limited to:

  § Adaptive Control                      § Intelligent Interfaces
  § Applications to Design                § Intelligent Systems In Education
  § Applications to Manufacturing         § Internet Applications
  § Autonomous Agents                     § KBS Methodology
  § BioInformatics                        § Knowledge Management
  § Case-based Reasoning                  § Knowledge Processing
  § Computer Vision                       § Machine Learning
  § Constraint Satisfaction               § Model-based Reasoning
  § Data Mining & Knowledge Discovery     § Natural Language Processing
  § Decision Support                      § Neural Networks
  § Distributed Problem Solving           § Planning and Scheduling
  § Expert Systems                        § Reasoning Under Uncertainty
  § Fuzzy Logic                           § Spatial Reasoning
  § Genetic Algorithms                    § Speech Recognition
  § Genetic Programming                   § System Integration
  § Heuristic Search                      § Systems for Real Life Applications
  § Human-Robot Interaction               § Temporal Reasoning

- - Authors are invited to electronically submit their paper, written in
   English, of up to 10 single spaced pages, presenting the results of
   original research or innovative practical applications relevant to the
   conference.
- - Practical experiences with state-of-the-art AI methodologies are also
   acceptable when they reflect lessons of unique value to the conference
   attendees. Shorter works, up to 6 pages, to be presented in 10 minutes,
   may be submitted as SHORT PAPERS representing work in progress or
   suggesting possible research directions. (""short paper"" should be
   indicated in the submission letter in this case).
- - Paper submission is required by November 8, 2004. All papers must
   provide a keyword list including one or more of the topics listed
   above. All papers will be formally peer reviewed. Notification of the
   results of the review process will be made by January 17, 2005; final
   copies of papers for inclusion in the proceedings will be due by
   February  25, 2005.
- - All paper submissions will be done electronically, as indicated in the
   instructions on the conference web site http://www.di.uniba.it/iea-aie.
   All papers must be in MS word format. The conference proceedings,
   published in a bound volume by Springer Verlag in their 'Lecture Notes
   in Artificial Intelligence' series (instructions can be found at
   http://www.springer.de/comp/lncs/authors.html), will be available at
   the conference.
- - Referees will be asked to nominate papers for a Best Paper award to be
   announced at the conference. All papers, but particularly those
   nominated for the Best Paper competition, will be automatically
   considered for publication in an expanded form in the International
   Journal of Applied Intelligence.


Moonis Ali, Professor
General Chair of IEA/AIE-2004
Texas State University-San Marcos
Department of Computer Science
601 University Drive
San Marcos TX 78666-4616 USA
Fax: (+1) 512-245-8750
Email: zx90@txstate.edu

Floriana Esposito, Professor
Program Chair of IEA/AIE-2005
Università degli Studi di Bari
Dipartimento di Informatica
Via E. Orabona 4
70125 Bari, Italy
Fax/Voice:(+39) 080-544-3264
Email: xulupmoe@di.uniba.it

Program Co-Chairs:
Donato Malerba, Giovanni Semeraro
Email: {malerba, semeraro}@di.uniba.it

Organizing Committee:
Nadia de Carolis, Nicola Fanizzi, Stefano Ferilli
Email: {decarolis, fanizzi, ferilli}@di.uniba.it

Conference Secretariat:
Centro Italiano Congressi CIC Sud

Please send us your name and email address at zx90@txstate.edu
if you wish to receive information for future IEA/AIE conferences",0
